,atds
1502,0.6838
1503,0.6872
1504,0.6868
1505,0.5566
1506,0.6756
1507,0.6964
1508,0.6151
1509,0.6834
1510,0.6788
1511,0.6604
1512,0.686
1513,0.6548
1514,0.648
1515,0.544
1516,0.6817
1517,0.6751
1518,0.6569
1519,0.6658
1520,0.6155
1521,0.6536
1522,0.5444
1523,0.6508
1524,0.6475
1525,0.6779
1526,0.6931
1527,0.6725
1528,0.6665
1529,0.6714
1530,0.6623
1531,0.6968
1532,0.6864
1533,0.6645
1534,0.6759
1535,0.6796
1536,0.6223
1537,0.6993
1538,0.6929
1539,0.695
1540,0.6741
1541,0.6603
1542,0.6642
1543,0.6558
1544,0.6692
1545,0.6606
1546,0.6485
1547,0.6559
1548,0.6555
1549,0.6717
1550,0.6883
1551,0.6867
1552,0.6776
1553,0.6681
1554,0.7104
1555,0.6675
1556,0.6425
1557,0.6004
1558,0.6607
1559,0.6889
1560,0.6422
1561,0.6797
1562,0.6444
1563,0.6755
1564,0.6615
1565,0.66
1566,0.6323
1567,0.6263
1568,0.6451
1569,0.6645
1570,0.6718
1571,0.669
1572,0.7033
1573,0.655
1574,0.6577
1575,0.6974
1576,0.6638
1577,0.6753
1578,0.6791
1579,0.6333
1580,0.6487
1581,0.667
1582,0.6722
1583,0.6887
1584,0.6985
1585,0.6919
1586,0.6533
1587,0.6479
1588,0.6822
1589,0.677
1590,0.6659
1591,0.6732
1592,0.6792
1593,0.6805
1594,0.6828
1595,0.6725
1596,0.6799
1597,0.6844
1598,0.6764
1599,0.669
1600,0.676
1601,0.6697
1602,0.6461
1603,0.661
1604,0.6694
1605,0.6424
1606,0.6646
1607,0.6876
1608,0.6906
1609,0.6691
1610,0.6734
1611,0.6444
1612,0.689
1613,0.6684
1614,0.6838
1615,0.6368
1616,0.6747
1617,0.6539
1618,0.671
1619,0.6558
1620,0.6581
1621,0.6824
1622,0.6621
1623,0.6671
1624,0.6982
1625,0.6834
1626,0.6699
1627,0.6796
1628,0.6252
1629,0.6607
1630,0.6697
1631,0.7016
1632,0.6156
1633,0.6178
1634,0.6568
1635,0.6837
1636,0.6457
1637,0.6491
1638,0.629
1639,0.6584
1640,0.6578
1641,0.6862
