,atds
1774,0.5637
1775,0.5549
1776,0.5235
1777,0.5477
1778,0.5484
1779,0.5196
1780,0.5377
1781,0.4862
1782,0.5545
1783,0.5401
1784,0.5579
1785,0.5832
1786,0.5497
1787,0.5731
1788,0.599
1789,0.5992
1790,0.5381
1791,0.5856
1792,0.6144
1793,0.5832
1794,0.5942
1795,0.608
1796,0.6033
1797,0.5518
1798,0.5025
1799,0.5661
1800,0.5722
1801,0.6015
1802,0.5255
1803,0.5676
1804,0.5798
1805,0.5914
1806,0.6205
1807,0.5671
1808,0.5362
1809,0.5405
1810,0.6006
1811,0.5445
1812,0.5455
1813,0.541
1814,0.5838
1815,0.4884
1816,0.4816
1817,0.5346
1818,0.5669
1819,0.4984
1820,0.5273
1821,0.6204
1822,0.5769
1823,0.6167
1824,0.5429
1825,0.5187
1826,0.5422
1827,0.5959
1828,0.5612
1829,0.5585
1830,0.5734
1831,0.4508
1832,0.5625
1833,0.572
1834,0.5872
1835,0.5707
1836,0.5496
1837,0.5954
1838,0.5596
1839,0.5719
1840,0.5174
1841,0.5451
1842,0.6165
1843,0.3957
1844,0.5433
1845,0.5823
1846,0.5369
1847,0.5196
1848,0.5765
1849,0.5122
1850,0.6171
1851,0.5217
1852,0.6009
1853,0.602
1854,0.5795
1855,0.3582
1856,0.5161
1857,0.5839
1858,0.5509
1859,0.571
1860,0.538
1861,0.517
1862,0.5476
1863,0.5463
1864,0.603
1865,0.6147
1866,0.5161
1867,0.594
1868,0.5921
1869,0.5303
1870,0.5387
1871,0.6273
1872,0.5057
1873,0.6246
1874,0.5723
1875,0.5745
1876,0.5819
1877,0.5496
1878,0.5178
1879,0.5786
1880,0.5169
1881,0.5058
1882,0.5602
1883,0.473
1884,0.5667
1885,0.5418
1886,0.6406
1887,0.5528
1888,0.5614
1889,0.5352
1890,0.4746
1891,0.5682
1892,0.5295
1893,0.6226
