,atds
1810,0.4672
1811,0.5519
1812,0.5404
1813,0.5921
1814,0.5982
1815,0.5746
1816,0.5372
1817,0.5139
1818,0.5016
1819,0.5597
1820,0.5602
1821,0.536
1822,0.4602
1823,0.5874
1824,0.594
1825,0.5618
1826,0.5509
1827,0.5865
1828,0.5553
1829,0.5739
1830,0.604
1831,0.5486
1832,0.5984
1833,0.5939
1834,0.584
1835,0.4741
1836,0.5297
1837,0.6014
1838,0.5428
1839,0.5246
1840,0.5231
1841,0.594
1842,0.5702
1843,0.6108
1844,0.5071
1845,0.4689
1846,0.5633
1847,0.5576
1848,0.4996
1849,0.5856
1850,0.5541
1851,0.5271
1852,0.5535
1853,0.5501
1854,0.5485
1855,0.5598
1856,0.5259
1857,0.5488
1858,0.5757
1859,0.5901
1860,0.5464
1861,0.5984
1862,0.5028
1863,0.5252
1864,0.4936
1865,0.5573
1866,0.5346
1867,0.5336
1868,0.5976
1869,0.582
1870,0.5504
1871,0.5118
1872,0.573
1873,0.5172
1874,0.4836
1875,0.5669
1876,0.5134
1877,0.5875
1878,0.4532
1879,0.5593
1880,0.5124
1881,0.4637
1882,0.5214
1883,0.4702
1884,0.5846
1885,0.4891
1886,0.5472
1887,0.5524
1888,0.5155
1889,0.5129
1890,0.5429
1891,0.578
1892,0.511
1893,0.5504
