,rank
11370,8
11371,6
11372,6
11373,4
11374,8
11375,8
11376,10
11377,8
11378,16
11379,11
11380,7
11381,6
11382,12
11383,14
11384,10
11385,5
11386,8
11387,15
11388,12
11389,5
11390,9
11391,7
11392,5
11393,13
11394,7
11395,10
11396,5
11397,19
11398,5
11399,3
11400,8
11401,15
11402,7
11403,3
11404,4
11405,8
11406,28
11407,6
11408,5
11409,8
11410,13
11411,3
11412,20
11413,12
11414,31
11415,11
11416,8
11417,21
11418,9
11419,8
11420,5
11421,14
11422,14
11423,12
11424,7
11425,13
11426,15
11427,8
11428,15
11429,16
11430,9
11431,6
11432,8
11433,10
11434,7
11435,7
11436,8
11437,5
11438,9
11439,7
11440,9
11441,10
11442,5
11443,5
11444,3
11445,8
11446,4
11447,6
11448,5
11449,5
11450,8
11451,5
11452,5
11453,5
11454,8
11455,8
11456,6
11457,9
11458,4
11459,10
11460,7
11461,10
11462,3
11463,4
11464,5
11465,16
11466,5
11467,5
11468,5
11469,12
11470,11
11471,5
11472,6
11473,4
11474,6
11475,8
11476,6
11477,11
11478,7
11479,7
11480,5
11481,10
11482,2
11483,12
11484,5
11485,9
11486,9
11487,7
11488,11
11489,6
11490,13
11491,11
11492,6
11493,6
11494,6
11495,23
11496,12
11497,6
11498,15
11499,5
11500,8
11501,5
11502,7
11503,12
11504,8
11505,9
11506,7
11507,12
11508,10
11509,11
11510,12
11511,5
11512,3
11513,12
11514,9
11515,4
11516,12
11517,6
11518,8
11519,4
11520,9
11521,19
11522,18
11523,7
11524,5
11525,7
11526,6
11527,11
11528,10
11529,23
11530,8
11531,13
11532,13
11533,4
11534,6
11535,3
11536,3
11537,7
11538,6
11539,6
11540,5
11541,10
11542,8
11543,26
11544,19
11545,8
11546,5
11547,10
11548,6
11549,13
11550,10
11551,6
11552,6
11553,5
11554,5
11555,6
11556,6
11557,8
11558,6
11559,32
11560,6
11561,13
11562,6
11563,13
11564,7
11565,8
11566,23
11567,8
11568,7
11569,7
11570,15
11571,7
11572,5
11573,7
11574,15
11575,10
11576,7
11577,10
11578,4
11579,11
11580,9
11581,4
11582,17
11583,8
11584,10
11585,14
11586,17
11587,9
11588,7
11589,5
11590,6
11591,3
11592,4
11593,5
11594,5
11595,4
11596,11
11597,12
11598,9
11599,10
11600,6
11601,16
11602,2
11603,5
11604,5
11605,5
11606,10
11607,10
11608,29
11609,6
11610,5
11611,9
11612,5
11613,6
11614,8
11615,5
11616,11
11617,7
11618,7
11619,6
11620,5
11621,7
11622,4
11623,34
11624,9
11625,10
11626,4
11627,5
11628,5
11629,8
11630,12
11631,8
11632,9
11633,8
11634,18
11635,10
11636,4
11637,10
11638,6
11639,5
11640,5
11641,8
11642,2
11643,5
11644,9
11645,3
11646,5
11647,5
11648,5
11649,13
11650,14
11651,7
11652,13
11653,6
11654,7
11655,10
11656,13
11657,5
11658,8
11659,6
11660,3
11661,7
11662,7
11663,19
11664,9
11665,13
11666,48
11667,3
11668,8
11669,12
11670,21
11671,7
11672,7
11673,11
11674,9
11675,9
11676,7
11677,7
11678,6
11679,12
11680,7
11681,5
11682,11
11683,3
11684,5
11685,7
11686,9
11687,19
11688,12
11689,5
11690,9
11691,11
11692,13
11693,10
11694,7
11695,6
11696,7
11697,6
11698,14
11699,7
11700,10
11701,6
11702,8
11703,4
11704,9
11705,9
11706,10
11707,9
11708,9
11709,4
11710,9
11711,6
11712,6
11713,5
11714,12
11715,32
11716,14
11717,8
11718,4
11719,7
11720,5
11721,29
11722,8
11723,5
11724,35
11725,7
11726,8
11727,17
11728,5
11729,8
11730,13
11731,13
11732,11
11733,8
11734,9
11735,4
11736,26
11737,8
11738,12
11739,18
11740,18
11741,8
11742,11
11743,7
11744,8
11745,10
11746,19
11747,16
11748,4
11749,7
11750,9
11751,14
11752,9
11753,13
11754,7
11755,6
11756,7
11757,9
11758,7
11759,10
11760,4
11761,14
11762,4
11763,5
11764,18
11765,17
11766,7
11767,6
11768,3
11769,5
11770,5
11771,7
11772,6
11773,15
11774,15
11775,5
11776,8
11777,7
11778,6
11779,5
11780,4
11781,6
11782,10
11783,7
11784,7
11785,20
11786,6
11787,15
11788,16
11789,21
11790,7
11791,5
11792,6
11793,26
11794,5
11795,11
11796,9
11797,5
11798,6
11799,10
11800,12
11801,10
11802,6
11803,9
11804,43
11805,5
11806,11
11807,8
11808,12
11809,10
11810,6
11811,5
11812,6
11813,5
11814,10
11815,3
11816,4
11817,7
11818,2
11819,5
11820,9
11821,7
11822,11
11823,8
11824,9
11825,6
11826,7
11827,7
11828,5
11829,6
11830,7
11831,10
11832,7
11833,5
11834,8
11835,5
11836,7
11837,9
11838,5
11839,8
11840,9
11841,4
11842,5
11843,5
11844,8
11845,14
11846,11
11847,12
11848,14
11849,3
11850,9
11851,13
11852,10
11853,7
11854,6
11855,6
11856,5
11857,11
11858,8
11859,8
11860,9
11861,10
11862,9
11863,8
11864,7
11865,11
11866,7
11867,6
11868,6
11869,43
11870,15
11871,17
11872,9
11873,8
11874,6
11875,12
11876,7
11877,6
11878,9
11879,19
11880,8
11881,7
11882,4
11883,2
11884,19
11885,11
11886,5
11887,4
11888,8
11889,6
11890,16
11891,5
11892,5
11893,5
11894,6
11895,14
11896,6
11897,7
11898,7
11899,7
11900,11
11901,10
11902,15
11903,8
11904,3
11905,10
11906,13
11907,2
11908,6
11909,6
11910,7
11911,4
11912,5
11913,23
11914,13
11915,13
11916,7
11917,20
11918,6
11919,8
11920,9
11921,8
11922,8
11923,38
11924,5
11925,6
11926,7
11927,10
11928,9
11929,8
11930,5
11931,4
11932,6
11933,8
11934,4
11935,11
11936,15
11937,13
11938,6
11939,10
11940,7
11941,11
11942,9
11943,3
11944,5
11945,10
11946,11
11947,11
11948,5
11949,16
11950,6
11951,6
11952,18
11953,8
11954,5
11955,11
11956,7
11957,9
11958,8
11959,5
11960,6
11961,5
11962,5
11963,25
11964,5
11965,24
11966,10
11967,6
11968,5
11969,34
11970,13
11971,5
11972,6
11973,5
11974,5
11975,16
11976,4
11977,4
11978,5
11979,15
11980,4
11981,3
11982,4
11983,14
11984,9
11985,16
11986,7
11987,9
11988,5
11989,6
11990,7
11991,5
11992,9
11993,9
11994,7
11995,8
11996,14
11997,7
11998,8
11999,10
12000,5
12001,7
12002,9
12003,7
12004,10
12005,7
12006,9
12007,17
12008,8
12009,30
12010,15
12011,24
12012,5
12013,12
12014,6
12015,5
12016,5
12017,13
12018,6
12019,7
12020,5
12021,7
12022,7
12023,6
12024,7
12025,3
12026,8
12027,15
12028,3
12029,6
12030,39
12031,5
12032,4
12033,13
12034,9
12035,17
12036,5
12037,5
12038,9
12039,9
12040,8
12041,7
12042,5
12043,4
12044,9
12045,7
12046,8
12047,2
12048,5
12049,9
12050,28
12051,6
12052,9
12053,9
12054,6
12055,14
12056,11
12057,10
12058,6
12059,30
12060,14
12061,5
12062,4
12063,7
12064,8
12065,4
12066,7
12067,6
12068,13
12069,11
12070,18
12071,9
12072,6
12073,12
12074,11
12075,10
12076,10
12077,4
12078,6
12079,10
12080,14
12081,34
12082,8
12083,7
12084,12
12085,10
12086,17
12087,8
12088,5
12089,6
12090,7
12091,7
12092,7
12093,7
12094,14
12095,7
12096,12
12097,5
12098,10
12099,11
12100,18
12101,13
12102,24
12103,10
12104,5
12105,10
12106,3
12107,6
12108,10
12109,4
12110,10
12111,10
12112,6
12113,5
12114,4
12115,9
12116,9
12117,7
12118,5
12119,3
12120,12
12121,11
12122,6
12123,14
12124,14
12125,3
12126,5
12127,19
12128,6
12129,10
12130,11
12131,13
12132,7
12133,7
12134,5
12135,13
12136,11
12137,8
12138,11
12139,10
12140,5
12141,13
12142,6
12143,3
12144,8
12145,8
12146,8
12147,4
12148,10
12149,8
12150,5
12151,14
12152,12
12153,4
12154,9
12155,17
12156,7
12157,6
12158,6
12159,12
12160,13
12161,7
12162,11
12163,10
12164,6
12165,9
12166,8
12167,8
12168,7
12169,9
12170,20
12171,8
12172,5
12173,6
12174,10
12175,3
12176,6
12177,7
12178,6
12179,12
12180,9
12181,13
12182,7
12183,6
12184,13
12185,3
12186,9
12187,10
12188,4
12189,7
12190,6
12191,9
12192,8
12193,5
12194,6
12195,6
12196,9
12197,8
12198,7
12199,5
12200,61
12201,16
12202,3
12203,8
12204,19
12205,11
12206,14
12207,6
12208,5
12209,18
12210,8
12211,8
12212,11
12213,16
12214,10
12215,6
12216,8
12217,7
12218,12
12219,6
12220,6
12221,33
12222,6
12223,12
12224,6
12225,7
12226,4
12227,8
12228,4
12229,8
12230,15
12231,9
12232,9
12233,10
12234,8
12235,7
12236,11
12237,6
12238,14
12239,5
12240,4
12241,13
12242,16
12243,12
12244,29
12245,15
12246,12
12247,11
12248,9
12249,4
12250,9
12251,9
12252,4
12253,6
12254,11
12255,11
12256,3
12257,7
12258,13
12259,8
12260,6
12261,5
12262,8
12263,6
12264,7
12265,8
12266,18
12267,15
12268,6
12269,26
12270,5
12271,13
12272,15
12273,17
12274,18
12275,7
12276,15
12277,5
12278,7
12279,7
12280,9
12281,16
12282,4
12283,12
12284,4
12285,4
12286,6
12287,13
12288,5
12289,6
12290,8
12291,7
12292,9
12293,6
12294,5
12295,7
12296,12
12297,5
12298,8
12299,6
12300,13
12301,11
12302,7
12303,5
12304,7
12305,8
12306,7
12307,9
12308,13
12309,6
12310,17
12311,7
12312,9
12313,12
12314,5
12315,10
12316,6
12317,9
12318,9
12319,6
12320,5
12321,3
12322,5
12323,5
12324,5
12325,17
12326,14
12327,15
12328,9
12329,6
12330,12
12331,20
12332,15
12333,11
12334,4
12335,12
12336,5
12337,7
12338,3
12339,15
12340,3
12341,5
12342,13
12343,4
12344,6
12345,8
12346,13
12347,5
12348,8
12349,17
12350,7
12351,3
12352,6
12353,6
12354,16
12355,6
12356,5
12357,11
12358,8
12359,7
12360,8
12361,3
12362,6
12363,7
12364,23
12365,17
12366,10
12367,16
12368,7
12369,16
12370,9
12371,10
12372,3
12373,4
12374,6
12375,15
12376,6
12377,6
12378,12
12379,4
12380,14
12381,16
12382,7
12383,6
12384,44
12385,7
12386,6
12387,8
12388,6
12389,3
12390,7
12391,13
12392,12
12393,6
12394,4
12395,39
12396,13
12397,8
12398,14
12399,14
12400,3
12401,19
12402,29
12403,16
12404,10
12405,8
12406,4
12407,8
12408,13
12409,6
12410,6
12411,6
12412,7
12413,8
12414,7
12415,5
12416,12
12417,16
12418,5
12419,6
12420,21
12421,7
12422,7
12423,12
12424,6
12425,5
12426,13
12427,7
12428,6
12429,14
12430,5
12431,6
12432,6
12433,5
12434,13
12435,12
12436,7
12437,5
12438,8
12439,5
12440,7
12441,8
12442,7
12443,9
12444,3
12445,6
12446,17
12447,6
12448,14
12449,3
12450,9
12451,13
12452,13
12453,6
12454,6
12455,10
12456,11
12457,7
12458,1
12459,12
12460,13
12461,5
12462,8
12463,7
12464,21
12465,7
12466,6
12467,7
12468,5
12469,16
12470,5
12471,9
12472,8
12473,7
12474,5
12475,23
12476,7
12477,7
12478,20
12479,11
12480,5
12481,15
12482,5
12483,11
12484,11
12485,25
12486,5
12487,11
12488,2
12489,11
12490,5
12491,7
12492,18
12493,5
12494,10
12495,4
12496,6
12497,20
12498,6
12499,7
12500,14
12501,9
12502,8
12503,9
12504,12
12505,7
12506,11
12507,5
12508,26
12509,8
12510,5
12511,6
12512,10
12513,6
12514,6
12515,7
12516,7
12517,18
12518,8
12519,7
12520,6
12521,8
12522,3
12523,12
12524,5
12525,5
12526,2
12527,7
12528,6
12529,7
12530,5
12531,8
12532,3
12533,19
12534,3
12535,6
12536,9
12537,10
12538,10
12539,11
12540,9
12541,20
12542,8
12543,15
12544,14
12545,12
12546,10
12547,13
12548,12
12549,9
12550,6
12551,12
12552,6
12553,31
12554,3
12555,12
12556,18
12557,5
12558,5
12559,12
12560,5
12561,6
12562,12
12563,4
12564,9
12565,12
12566,8
12567,7
12568,7
12569,4
12570,8
12571,4
12572,11
12573,11
12574,7
12575,12
12576,22
12577,13
12578,10
12579,9
12580,8
12581,6
12582,8
12583,17
12584,21
12585,9
12586,8
12587,5
12588,13
12589,13
12590,29
12591,17
12592,5
12593,8
12594,9
12595,4
12596,7
12597,5
12598,20
12599,7
12600,4
12601,14
12602,7
12603,3
12604,8
12605,6
12606,12
12607,7
12608,7
12609,9
12610,8
12611,5
12612,10
12613,6
12614,8
12615,11
12616,6
12617,13
12618,7
12619,5
12620,8
12621,11
12622,5
12623,9
12624,13
12625,8
12626,8
12627,26
12628,13
12629,5
12630,5
12631,5
12632,18
12633,10
12634,12
12635,7
12636,4
12637,13
12638,6
12639,46
12640,10
12641,6
12642,7
12643,10
12644,8
12645,6
12646,12
12647,7
12648,3
12649,5
12650,5
12651,8
12652,5
12653,8
12654,7
12655,8
12656,16
12657,16
12658,17
12659,9
12660,6
12661,17
12662,8
12663,7
12664,5
12665,3
12666,8
12667,10
12668,5
12669,20
12670,7
12671,8
12672,8
12673,15
12674,6
12675,6
12676,5
12677,6
12678,5
12679,11
12680,11
12681,10
12682,3
12683,5
12684,23
12685,14
12686,9
12687,5
12688,4
12689,14
12690,17
12691,9
12692,19
12693,3
12694,15
12695,14
12696,3
12697,12
12698,3
12699,7
12700,6
12701,6
12702,9
12703,12
12704,6
12705,6
12706,9
12707,8
12708,9
12709,8
12710,3
12711,9
12712,5
12713,7
12714,14
12715,9
12716,13
12717,10
12718,5
12719,5
12720,6
12721,9
12722,8
12723,5
12724,12
12725,9
12726,13
12727,13
12728,10
12729,8
12730,14
12731,6
12732,12
12733,11
12734,5
12735,8
12736,6
12737,5
12738,13
12739,11
12740,23
12741,9
12742,9
12743,7
12744,12
12745,20
12746,18
12747,6
12748,5
12749,15
12750,6
12751,5
12752,8
12753,7
12754,5
12755,8
12756,3
12757,4
12758,10
12759,6
12760,12
12761,5
12762,4
12763,8
12764,4
12765,15
12766,5
12767,3
12768,6
12769,3
12770,7
12771,7
12772,6
12773,13
12774,6
12775,8
12776,5
12777,10
12778,10
12779,7
12780,8
12781,5
12782,8
12783,10
12784,3
12785,4
12786,4
12787,6
12788,6
12789,9
12790,5
12791,6
12792,6
12793,11
12794,5
12795,10
12796,5
12797,6
12798,4
12799,5
12800,10
12801,6
12802,14
12803,6
12804,5
12805,8
12806,6
12807,6
12808,9
12809,21
12810,5
12811,14
12812,5
12813,4
12814,5
12815,5
12816,12
12817,6
12818,5
12819,24
12820,16
12821,7
12822,6
12823,7
12824,6
12825,3
12826,4
12827,7
12828,12
12829,7
12830,4
12831,5
12832,10
12833,7
12834,22
12835,16
12836,6
12837,7
12838,9
12839,10
12840,4
12841,4
12842,8
12843,6
12844,6
12845,3
12846,7
12847,7
12848,12
12849,5
12850,7
12851,9
12852,10
12853,5
12854,5
12855,9
12856,9
12857,7
12858,7
12859,8
12860,9
12861,11
12862,6
12863,5
12864,12
12865,9
12866,6
12867,19
12868,6
12869,3
12870,18
12871,6
12872,10
12873,4
12874,10
12875,12
12876,13
12877,11
12878,5
12879,6
12880,9
12881,6
12882,11
12883,20
12884,6
12885,5
12886,4
12887,10
12888,9
12889,11
12890,3
12891,15
12892,4
12893,6
12894,5
12895,5
12896,6
12897,5
12898,5
12899,15
12900,8
12901,10
12902,5
12903,8
12904,7
12905,12
12906,5
12907,7
12908,15
12909,8
12910,11
12911,7
12912,9
12913,6
12914,6
12915,5
12916,7
12917,6
12918,14
12919,5
12920,8
12921,29
12922,20
12923,7
12924,5
12925,13
12926,10
12927,6
12928,7
12929,11
12930,10
12931,8
12932,12
12933,30
12934,6
12935,6
12936,10
12937,9
12938,4
12939,10
12940,3
12941,5
12942,5
12943,12
12944,5
12945,5
12946,5
12947,5
12948,8
12949,7
12950,9
12951,7
12952,8
12953,10
12954,3
12955,12
12956,5
12957,9
12958,9
12959,13
12960,9
12961,4
12962,5
12963,6
12964,6
12965,12
12966,6
12967,13
12968,14
12969,6
12970,15
12971,15
12972,6
12973,6
12974,11
12975,6
12976,6
12977,6
12978,11
12979,11
12980,9
12981,8
12982,8
12983,9
12984,7
12985,14
12986,5
12987,11
12988,18
12989,6
12990,4
12991,10
12992,7
12993,9
12994,5
12995,4
12996,7
12997,8
12998,4
12999,5
13000,5
13001,3
13002,4
13003,8
13004,12
13005,4
13006,6
13007,7
13008,8
13009,4
13010,24
13011,7
13012,9
13013,13
13014,8
13015,9
13016,7
13017,12
13018,14
13019,7
13020,5
13021,4
13022,14
13023,5
13024,4
13025,5
13026,10
13027,8
13028,7
13029,7
13030,9
13031,7
13032,19
13033,5
13034,6
13035,5
13036,14
13037,9
13038,6
13039,22
13040,12
13041,7
13042,5
13043,10
13044,5
13045,12
13046,9
13047,21
13048,8
13049,9
13050,5
13051,17
13052,5
13053,8
13054,8
13055,7
13056,9
13057,8
13058,14
13059,4
13060,7
13061,5
13062,11
13063,5
13064,7
13065,7
13066,5
13067,7
13068,10
13069,5
13070,11
13071,13
13072,10
13073,10
13074,8
13075,12
13076,12
13077,13
13078,19
13079,5
13080,9
13081,8
13082,8
13083,5
13084,6
13085,7
13086,3
13087,7
13088,12
13089,5
13090,11
13091,11
13092,6
13093,6
13094,5
13095,15
13096,8
13097,6
13098,4
13099,8
13100,4
13101,7
13102,7
13103,8
13104,8
13105,5
13106,2
13107,6
13108,5
13109,5
13110,3
13111,8
13112,9
13113,12
13114,10
13115,12
13116,18
13117,17
13118,12
13119,7
13120,7
13121,16
13122,6
13123,12
13124,9
13125,17
13126,5
13127,16
13128,6
13129,2
13130,5
13131,15
13132,7
13133,12
13134,21
13135,6
13136,8
13137,13
13138,10
13139,8
13140,6
13141,6
13142,9
13143,7
13144,6
13145,19
13146,8
13147,9
13148,17
13149,6
13150,6
13151,9
13152,7
13153,22
13154,6
13155,16
13156,19
13157,11
13158,9
13159,12
13160,3
13161,5
13162,8
13163,7
13164,17
13165,5
13166,4
13167,10
13168,6
13169,3
13170,10
13171,6
13172,19
13173,8
13174,7
13175,4
13176,7
13177,2
13178,7
13179,10
13180,8
13181,11
13182,6
13183,5
13184,7
13185,7
13186,3
13187,9
13188,5
13189,11
13190,7
13191,24
13192,13
13193,7
13194,11
13195,7
13196,10
13197,6
13198,7
13199,6
13200,10
13201,12
13202,13
13203,53
13204,11
13205,11
13206,23
13207,19
13208,6
13209,12
13210,8
13211,4
13212,5
13213,12
13214,4
13215,13
13216,7
13217,8
13218,6
13219,7
13220,11
13221,11
13222,6
13223,5
13224,6
13225,9
13226,3
13227,15
13228,6
13229,6
13230,11
13231,7
13232,8
13233,9
13234,4
13235,5
13236,6
13237,8
13238,49
13239,7
13240,4
13241,5
13242,5
13243,24
13244,5
13245,7
13246,18
13247,2
13248,11
13249,39
13250,8
13251,19
13252,7
13253,9
13254,11
13255,6
13256,7
13257,7
13258,8
13259,11
13260,9
13261,5
13262,12
13263,6
13264,12
13265,8
13266,9
13267,11
13268,5
13269,5
13270,8
13271,6
13272,7
13273,14
13274,7
13275,11
13276,9
13277,13
13278,11
13279,5
13280,7
13281,6
13282,6
13283,15
13284,8
13285,5
13286,7
13287,15
13288,18
13289,6
13290,4
13291,6
13292,5
13293,44
13294,5
13295,10
13296,12
13297,6
13298,7
13299,9
13300,13
13301,8
13302,10
13303,3
13304,9
13305,14
13306,8
13307,6
13308,2
13309,9
13310,4
13311,9
13312,10
13313,9
13314,8
13315,7
13316,5
13317,4
13318,6
13319,7
13320,22
13321,12
13322,3
13323,5
13324,13
13325,22
13326,3
13327,3
13328,10
13329,7
13330,8
13331,5
13332,5
13333,2
13334,8
13335,19
13336,11
13337,5
13338,38
13339,6
13340,11
13341,5
13342,6
13343,6
13344,10
13345,8
13346,19
13347,10
13348,12
13349,10
13350,9
13351,5
13352,12
13353,5
13354,7
13355,8
13356,9
13357,24
13358,7
13359,11
13360,6
13361,7
13362,9
13363,19
13364,6
13365,7
13366,4
13367,8
13368,7
13369,7
13370,8
13371,16
13372,8
13373,4
13374,14
13375,12
13376,7
13377,7
13378,6
13379,6
13380,6
13381,16
13382,11
13383,11
13384,14
13385,8
13386,6
13387,9
13388,9
13389,10
13390,8
13391,10
13392,10
13393,4
13394,9
13395,12
13396,10
13397,5
13398,13
13399,13
13400,6
13401,5
13402,5
13403,11
13404,18
13405,10
13406,3
13407,12
13408,16
13409,9
13410,4
13411,12
13412,5
13413,17
13414,6
13415,10
13416,12
13417,6
13418,7
13419,6
13420,10
13421,6
13422,3
13423,8
13424,4
13425,8
13426,5
13427,4
13428,8
13429,4
13430,11
13431,21
13432,5
13433,10
13434,5
13435,18
13436,18
13437,5
13438,12
13439,3
13440,8
13441,12
13442,5
13443,6
13444,10
13445,5
13446,4
13447,8
13448,10
13449,8
13450,16
13451,11
13452,9
13453,13
13454,6
13455,6
13456,12
13457,9
13458,7
13459,5
13460,5
13461,4
13462,41
13463,27
13464,5
13465,7
13466,4
13467,13
13468,5
13469,6
13470,5
13471,19
13472,15
13473,13
13474,6
13475,6
13476,11
13477,10
13478,29
13479,21
13480,5
13481,13
13482,3
13483,3
13484,5
13485,3
13486,4
13487,9
13488,7
13489,6
13490,5
13491,5
13492,6
13493,10
13494,29
13495,6
13496,11
13497,12
13498,6
13499,12
13500,10
13501,13
13502,7
13503,14
13504,9
13505,7
13506,13
13507,8
13508,9
13509,7
13510,14
13511,4
13512,17
13513,5
13514,11
13515,4
13516,9
13517,8
13518,5
13519,7
13520,13
13521,10
13522,7
13523,9
13524,9
13525,10
13526,5
13527,5
13528,5
13529,8
13530,17
13531,6
13532,3
13533,5
13534,10
13535,12
13536,5
13537,2
13538,11
13539,15
13540,43
13541,6
13542,10
13543,16
13544,7
13545,10
13546,9
13547,16
13548,8
13549,6
13550,8
13551,11
13552,14
13553,6
13554,12
13555,12
13556,14
13557,5
13558,9
13559,6
13560,14
13561,13
13562,10
13563,5
13564,5
13565,10
13566,6
13567,2
13568,14
13569,20
13570,24
13571,10
13572,21
13573,9
13574,5
13575,10
13576,11
13577,12
13578,8
13579,6
13580,9
13581,9
13582,7
13583,12
13584,3
13585,9
13586,8
13587,8
13588,5
13589,3
13590,49
13591,2
13592,9
13593,8
13594,9
13595,9
13596,11
13597,9
13598,12
13599,17
13600,9
13601,12
13602,10
13603,4
13604,7
13605,9
13606,9
13607,8
13608,7
13609,3
13610,5
13611,6
13612,5
13613,9
13614,7
13615,12
13616,13
13617,11
13618,3
13619,3
13620,7
13621,11
13622,14
13623,6
13624,21
13625,5
13626,5
13627,15
13628,5
13629,12
13630,4
13631,11
13632,8
13633,8
13634,5
13635,6
13636,5
13637,9
13638,9
13639,4
13640,4
13641,4
13642,13
13643,5
13644,8
13645,18
13646,18
13647,7
13648,5
13649,5
13650,23
13651,7
13652,6
13653,3
13654,13
13655,13
13656,3
13657,12
13658,4
13659,5
13660,8
13661,6
13662,12
13663,9
13664,8
13665,4
13666,5
13667,4
13668,9
13669,6
13670,4
13671,13
13672,10
13673,12
13674,5
13675,7
13676,10
13677,3
13678,9
13679,15
13680,2
13681,16
13682,10
13683,11
13684,5
13685,10
13686,8
13687,7
13688,8
13689,10
13690,4
13691,7
13692,63
13693,13
13694,17
13695,10
13696,10
13697,27
13698,35
13699,9
13700,12
13701,8
13702,7
13703,4
13704,8
13705,6
13706,16
13707,9
13708,13
13709,9
13710,11
13711,10
13712,8
13713,5
13714,9
13715,5
13716,7
13717,8
13718,2
13719,8
13720,14
13721,15
13722,20
13723,5
13724,8
13725,5
13726,8
13727,4
13728,6
13729,7
13730,9
13731,12
13732,6
13733,5
13734,6
13735,11
13736,2
13737,9
13738,12
13739,9
13740,6
13741,4
13742,18
13743,12
13744,6
13745,3
13746,6
13747,6
13748,8
13749,4
13750,5
13751,7
13752,11
13753,4
13754,5
13755,7
13756,16
13757,5
13758,6
13759,8
13760,5
13761,9
13762,6
13763,12
13764,8
13765,5
13766,6
13767,16
13768,4
13769,10
13770,9
13771,4
13772,9
13773,12
13774,6
13775,6
13776,6
13777,11
13778,12
13779,8
13780,5
13781,7
13782,7
13783,14
13784,8
13785,11
13786,7
13787,10
13788,17
13789,25
13790,13
13791,5
13792,6
13793,6
13794,9
13795,14
13796,5
13797,10
13798,9
13799,7
13800,3
13801,12
13802,10
13803,6
13804,15
13805,7
13806,8
13807,10
13808,7
13809,10
13810,6
13811,7
13812,5
13813,8
13814,12
13815,13
13816,12
13817,8
13818,6
13819,6
13820,7
13821,12
13822,10
13823,7
13824,7
13825,5
13826,6
13827,33
13828,9
13829,5
13830,5
13831,9
13832,20
13833,67
13834,11
13835,5
13836,5
13837,15
13838,8
13839,21
13840,9
13841,6
13842,11
13843,14
13844,9
13845,10
13846,8
13847,10
13848,9
13849,5
13850,33
13851,3
13852,11
13853,5
13854,10
13855,7
13856,12
13857,13
13858,7
13859,6
13860,6
13861,18
13862,15
13863,4
13864,23
13865,6
13866,9
13867,3
13868,9
13869,20
13870,12
13871,13
13872,8
13873,9
13874,15
13875,9
13876,20
13877,14
13878,7
13879,15
13880,8
13881,6
13882,5
13883,11
13884,9
13885,10
13886,45
13887,14
13888,6
13889,3
13890,10
13891,7
13892,6
13893,4
13894,7
13895,12
13896,17
13897,14
13898,6
13899,4
13900,25
13901,4
13902,13
13903,12
13904,7
13905,8
13906,8
13907,9
13908,4
13909,4
13910,5
13911,7
13912,8
13913,6
13914,17
13915,33
13916,5
13917,14
13918,17
13919,5
13920,3
13921,7
13922,6
13923,14
13924,6
13925,14
13926,6
13927,10
13928,5
13929,7
13930,6
13931,3
13932,5
13933,16
13934,5
13935,12
13936,7
13937,7
13938,5
13939,12
13940,7
13941,8
13942,7
13943,8
13944,6
13945,5
13946,5
13947,5
13948,12
13949,7
13950,9
13951,6
13952,5
13953,10
13954,9
13955,11
13956,4
13957,12
13958,6
13959,5
13960,5
13961,5
13962,5
13963,11
13964,6
13965,6
13966,21
13967,5
13968,11
13969,14
13970,10
13971,13
13972,6
13973,6
13974,14
13975,4
13976,11
13977,3
13978,4
13979,8
13980,7
13981,8
13982,8
13983,7
13984,11
13985,5
13986,6
13987,8
13988,10
13989,2
13990,5
13991,5
13992,7
13993,7
13994,9
13995,7
13996,17
13997,7
13998,19
13999,6
14000,10
14001,2
14002,9
14003,7
14004,8
14005,6
14006,5
14007,16
14008,11
14009,12
14010,8
14011,16
14012,11
14013,5
14014,8
14015,8
14016,6
14017,7
14018,6
14019,8
14020,8
14021,5
14022,12
14023,9
14024,10
14025,5
14026,5
14027,10
14028,11
14029,5
14030,32
14031,12
14032,22
14033,13
14034,8
14035,18
14036,8
14037,3
14038,15
14039,47
14040,7
14041,7
14042,18
14043,7
14044,4
14045,15
14046,12
14047,4
14048,6
14049,5
14050,5
14051,5
14052,16
14053,5
14054,11
14055,8
14056,7
14057,17
14058,5
14059,10
14060,8
14061,9
14062,8
14063,5
14064,8
14065,21
14066,6
14067,6
14068,7
14069,6
14070,22
14071,9
14072,14
14073,7
14074,11
14075,3
14076,7
14077,6
14078,6
14079,4
14080,6
14081,6
14082,5
14083,7
14084,6
14085,7
14086,6
14087,10
14088,7
14089,6
14090,6
14091,16
14092,8
14093,4
14094,6
14095,7
14096,7
14097,6
14098,34
14099,4
14100,6
14101,6
14102,2
14103,5
14104,8
14105,9
14106,4
14107,10
14108,13
14109,6
14110,12
14111,8
14112,7
14113,14
14114,13
14115,13
14116,9
14117,19
14118,17
14119,14
14120,15
14121,14
14122,5
14123,8
14124,9
14125,13
14126,8
14127,9
14128,4
14129,3
14130,6
14131,4
14132,6
14133,5
14134,7
14135,9
14136,4
14137,4
14138,2
14139,23
14140,5
14141,5
14142,4
14143,7
14144,13
14145,7
14146,10
14147,9
14148,5
14149,12
14150,9
14151,86
14152,8
14153,5
14154,5
14155,2
14156,8
14157,11
14158,13
14159,9
14160,14
14161,6
14162,6
14163,13
14164,6
14165,10
14166,3
14167,9
14168,5
