,rank
11392,6
11393,12
11394,10
11395,4
11396,3
11397,5
11398,6
11399,7
11400,5
11401,4
11402,5
11403,9
11404,9
11405,6
11406,5
11407,5
11408,3
11409,7
11410,7
11411,4
11412,9
11413,5
11414,5
11415,3
11416,23
11417,6
11418,6
11419,7
11420,7
11421,6
11422,5
11423,2
11424,7
11425,7
11426,9
11427,6
11428,9
11429,9
11430,8
11431,5
11432,13
11433,7
11434,4
11435,8
11436,3
11437,5
11438,3
11439,12
11440,7
11441,5
11442,6
11443,7
11444,12
11445,7
11446,6
11447,6
11448,3
11449,4
11450,8
11451,4
11452,7
11453,4
11454,4
11455,7
11456,4
11457,7
11458,4
11459,6
11460,10
11461,9
11462,7
11463,5
11464,4
11465,4
11466,7
11467,6
11468,2
11469,7
11470,9
11471,4
11472,9
11473,7
11474,11
11475,7
11476,9
11477,3
11478,5
11479,5
11480,10
11481,6
11482,4
11483,5
11484,8
11485,6
11486,4
11487,7
11488,5
11489,2
11490,7
11491,3
11492,6
11493,6
11494,4
11495,8
11496,6
11497,6
11498,12
11499,8
11500,7
11501,8
11502,5
11503,5
11504,5
11505,4
11506,6
11507,7
11508,7
11509,4
11510,6
11511,3
11512,7
11513,6
11514,6
11515,7
11516,5
11517,8
11518,4
11519,8
11520,9
11521,12
11522,8
11523,7
11524,6
11525,3
11526,7
11527,7
11528,11
11529,4
11530,7
11531,3
11532,9
11533,11
11534,8
11535,5
11536,3
11537,3
11538,8
11539,3
11540,5
11541,6
11542,6
11543,4
11544,4
11545,5
11546,4
11547,6
11548,5
11549,9
11550,7
11551,10
11552,7
11553,10
11554,6
11555,9
11556,5
11557,7
11558,5
11559,7
11560,6
11561,8
11562,6
11563,8
11564,11
11565,11
11566,23
11567,7
11568,9
11569,4
11570,6
11571,10
11572,3
11573,7
11574,9
11575,5
11576,7
11577,6
11578,8
11579,5
11580,8
11581,6
11582,4
11583,4
11584,7
11585,6
11586,9
11587,16
11588,7
11589,3
11590,10
11591,3
11592,2
11593,8
11594,4
11595,4
11596,4
11597,6
11598,5
11599,7
11600,5
11601,6
11602,7
11603,6
11604,23
11605,7
11606,6
11607,3
11608,8
11609,4
11610,3
11611,7
11612,4
11613,10
11614,7
11615,3
11616,3
11617,5
11618,4
11619,4
11620,7
11621,4
11622,5
11623,7
11624,9
11625,6
11626,8
11627,7
11628,6
11629,3
11630,6
11631,9
11632,6
11633,4
11634,8
11635,6
11636,5
11637,4
11638,7
11639,6
11640,5
11641,7
11642,3
11643,6
11644,10
11645,4
11646,16
11647,4
11648,6
11649,8
11650,8
11651,6
11652,9
11653,2
11654,3
11655,7
11656,7
11657,6
11658,5
11659,9
11660,7
11661,10
11662,6
11663,6
11664,7
11665,5
11666,10
11667,6
11668,7
11669,9
11670,4
11671,8
11672,7
11673,7
11674,3
11675,6
11676,6
11677,7
11678,11
11679,8
11680,4
11681,9
11682,4
11683,5
11684,8
11685,3
11686,6
11687,8
11688,7
11689,2
11690,8
11691,9
11692,9
11693,7
11694,4
11695,11
11696,6
11697,8
11698,8
11699,9
11700,5
11701,5
11702,6
11703,7
11704,7
11705,4
11706,3
11707,9
11708,6
11709,8
11710,69
11711,3
11712,4
11713,6
11714,7
11715,8
11716,3
11717,7
11718,5
11719,8
11720,6
11721,8
11722,6
11723,6
11724,4
11725,3
11726,6
11727,6
11728,6
11729,10
11730,6
11731,7
11732,7
11733,13
11734,8
11735,4
11736,5
11737,4
11738,6
11739,8
11740,8
11741,7
11742,2
11743,4
11744,5
11745,6
11746,4
11747,11
11748,6
11749,5
11750,3
11751,5
11752,5
11753,8
11754,5
11755,6
11756,11
11757,9
11758,4
11759,9
11760,5
11761,6
11762,3
11763,5
11764,9
11765,6
11766,4
11767,5
11768,7
11769,9
11770,9
11771,8
11772,7
11773,4
11774,8
11775,6
11776,7
11777,8
11778,5
11779,8
11780,7
11781,8
11782,7
11783,8
11784,9
11785,10
11786,6
11787,6
11788,6
11789,20
11790,5
11791,5
11792,7
11793,5
11794,3
11795,7
11796,11
11797,4
11798,7
11799,8
11800,1
11801,7
11802,3
11803,5
11804,5
11805,9
11806,7
11807,4
11808,9
11809,10
11810,6
11811,8
11812,12
11813,5
11814,5
11815,7
11816,8
11817,7
11818,8
11819,4
11820,6
11821,7
11822,7
11823,3
11824,4
11825,3
11826,6
11827,5
11828,6
11829,9
11830,7
11831,11
11832,8
11833,8
11834,3
11835,7
11836,6
11837,3
11838,5
11839,10
11840,5
11841,8
11842,6
11843,6
11844,4
11845,6
11846,5
11847,2
11848,6
11849,6
11850,6
11851,9
11852,3
11853,5
11854,6
11855,2
11856,11
11857,7
11858,5
11859,6
11860,2
11861,7
11862,8
11863,3
11864,7
11865,4
11866,6
11867,6
11868,7
11869,9
11870,7
11871,5
11872,9
11873,8
11874,4
11875,7
11876,8
11877,5
11878,7
11879,7
11880,9
11881,7
11882,4
11883,5
11884,8
11885,6
11886,10
11887,4
11888,5
11889,9
11890,2
11891,9
11892,7
11893,3
11894,10
11895,4
11896,9
11897,6
11898,5
11899,5
11900,4
11901,4
11902,5
11903,7
11904,9
11905,9
11906,4
11907,6
11908,6
11909,2
11910,7
11911,5
11912,8
11913,6
11914,4
11915,5
11916,5
11917,7
11918,7
11919,7
11920,5
11921,6
11922,4
11923,4
11924,5
11925,5
11926,5
11927,7
11928,8
11929,7
11930,5
11931,6
11932,2
11933,2
11934,6
11935,4
11936,6
11937,8
11938,9
11939,7
11940,9
11941,7
11942,2
11943,12
11944,6
11945,5
11946,4
11947,7
11948,6
11949,7
11950,7
11951,9
11952,4
11953,11
11954,7
11955,5
11956,8
11957,6
11958,7
11959,4
11960,9
11961,8
11962,3
11963,8
11964,2
11965,6
11966,3
11967,2
11968,7
11969,2
11970,8
11971,4
11972,3
11973,5
11974,6
11975,6
11976,9
11977,4
11978,9
11979,5
11980,3
11981,4
11982,11
11983,5
11984,8
11985,8
11986,4
11987,5
11988,8
11989,6
11990,4
11991,10
11992,3
11993,7
11994,5
11995,8
11996,3
11997,10
11998,7
11999,5
12000,6
12001,5
12002,3
12003,8
12004,4
12005,7
12006,3
12007,2
12008,3
12009,6
12010,7
12011,3
12012,7
12013,4
12014,9
12015,8
12016,7
12017,4
12018,2
12019,7
12020,7
12021,4
12022,8
12023,8
12024,3
12025,7
12026,6
12027,5
12028,4
12029,5
12030,7
12031,3
12032,5
12033,5
12034,6
12035,6
12036,9
12037,8
12038,9
12039,3
12040,5
12041,3
12042,4
12043,5
12044,9
12045,10
12046,7
12047,9
12048,7
12049,8
12050,4
12051,15
12052,5
12053,5
12054,7
12055,8
12056,7
12057,6
12058,6
12059,5
12060,9
12061,2
12062,4
12063,7
12064,5
12065,8
12066,7
12067,5
12068,10
12069,7
12070,6
12071,5
12072,9
12073,6
12074,7
12075,6
12076,9
12077,6
12078,9
12079,2
12080,7
12081,4
12082,6
12083,7
12084,8
12085,5
12086,5
12087,2
12088,4
12089,8
12090,5
12091,6
12092,9
12093,8
12094,8
12095,9
12096,6
12097,6
12098,7
12099,2
12100,4
12101,6
12102,6
12103,5
12104,11
12105,2
12106,4
12107,8
12108,5
12109,10
12110,5
12111,5
12112,4
12113,6
12114,4
12115,10
12116,7
12117,5
12118,6
12119,5
12120,5
12121,9
12122,4
12123,7
12124,7
12125,7
12126,5
12127,9
12128,3
12129,7
12130,7
12131,4
12132,8
12133,2
12134,5
12135,4
12136,2
12137,7
12138,6
12139,7
12140,9
12141,5
12142,8
12143,3
12144,7
12145,5
12146,5
12147,4
12148,5
12149,6
12150,4
12151,6
12152,8
12153,5
12154,5
12155,7
12156,4
12157,2
12158,7
12159,5
12160,5
12161,4
12162,3
12163,10
12164,6
12165,4
12166,5
12167,8
12168,9
12169,8
12170,4
12171,9
12172,8
12173,10
12174,12
12175,4
12176,4
12177,5
12178,7
12179,7
12180,6
12181,12
12182,8
12183,5
12184,8
12185,6
12186,8
12187,3
12188,9
12189,6
12190,8
12191,6
12192,3
12193,5
12194,6
12195,6
12196,7
12197,9
12198,9
12199,4
12200,3
12201,7
12202,3
12203,4
12204,7
12205,11
12206,10
12207,13
12208,9
12209,6
12210,6
12211,4
12212,8
12213,5
12214,6
12215,6
12216,7
12217,10
12218,7
12219,2
12220,5
12221,5
12222,8
12223,6
12224,5
12225,4
12226,6
12227,7
12228,9
12229,8
12230,9
12231,5
12232,4
12233,9
12234,9
12235,6
12236,5
12237,5
12238,7
12239,7
12240,4
12241,6
12242,5
12243,7
12244,2
12245,6
12246,12
12247,4
12248,7
12249,9
12250,12
12251,10
12252,3
12253,7
12254,7
12255,6
12256,3
12257,14
12258,9
12259,7
12260,4
12261,4
12262,3
12263,5
12264,2
12265,7
12266,10
12267,7
12268,8
12269,6
12270,7
12271,3
12272,7
12273,10
12274,6
12275,8
12276,6
12277,4
12278,9
12279,8
12280,6
12281,5
12282,4
12283,8
12284,2
12285,12
12286,4
12287,5
12288,5
12289,8
12290,7
12291,3
12292,5
12293,5
12294,6
12295,10
12296,4
12297,8
12298,3
12299,7
12300,5
12301,5
12302,6
12303,3
12304,5
12305,3
12306,7
12307,6
12308,10
12309,8
12310,4
12311,6
12312,7
12313,4
12314,6
12315,10
12316,8
12317,6
12318,5
12319,7
12320,7
12321,10
12322,8
12323,4
12324,7
12325,4
12326,10
12327,4
12328,4
12329,6
12330,5
12331,5
12332,5
12333,9
12334,4
12335,9
12336,4
12337,6
12338,3
12339,4
12340,13
12341,3
12342,7
12343,7
12344,3
12345,7
12346,9
12347,5
12348,13
12349,8
12350,8
12351,10
12352,17
12353,13
12354,3
12355,7
12356,7
12357,8
12358,9
12359,5
12360,7
12361,8
12362,13
12363,7
12364,3
12365,9
12366,8
12367,8
12368,8
12369,8
12370,6
12371,7
12372,6
12373,9
12374,6
12375,5
12376,5
12377,5
12378,13
12379,6
12380,9
12381,5
12382,7
12383,5
12384,8
12385,5
12386,3
12387,6
12388,5
12389,5
12390,3
12391,7
12392,7
12393,11
12394,8
12395,7
12396,7
12397,2
12398,7
12399,7
12400,9
12401,7
12402,5
12403,2
12404,6
12405,14
12406,4
12407,5
12408,16
12409,6
12410,5
12411,4
12412,8
12413,3
12414,7
12415,2
12416,4
12417,7
12418,4
12419,7
12420,2
12421,8
12422,4
12423,5
12424,4
12425,4
12426,7
12427,5
12428,4
12429,5
12430,7
12431,8
12432,10
12433,3
12434,5
12435,7
12436,8
12437,4
12438,7
12439,6
12440,3
12441,5
12442,4
12443,7
12444,7
12445,6
12446,8
12447,6
12448,7
12449,6
12450,4
12451,8
12452,6
12453,5
12454,9
12455,5
12456,7
12457,2
12458,6
12459,3
12460,5
12461,5
12462,7
12463,6
12464,4
12465,7
12466,8
12467,4
12468,4
12469,11
12470,5
12471,6
12472,3
12473,8
12474,7
12475,3
12476,1
12477,3
12478,7
12479,8
12480,5
12481,8
12482,4
12483,4
12484,8
12485,6
12486,7
12487,8
12488,4
12489,4
12490,10
12491,7
12492,3
12493,6
12494,11
12495,4
12496,6
12497,6
12498,6
12499,8
12500,20
12501,5
12502,12
12503,10
12504,6
12505,8
12506,7
12507,4
12508,5
12509,8
12510,8
12511,13
12512,10
12513,7
12514,2
12515,8
12516,5
12517,6
12518,8
12519,10
12520,7
12521,5
12522,6
12523,5
12524,10
12525,9
12526,7
12527,4
12528,8
12529,7
12530,9
12531,5
12532,5
12533,7
12534,6
12535,5
12536,9
12537,7
12538,8
12539,7
12540,5
12541,6
12542,11
12543,7
12544,8
12545,4
12546,12
12547,3
12548,5
12549,7
12550,9
12551,9
12552,8
12553,4
12554,8
12555,6
12556,8
12557,6
12558,7
12559,5
12560,3
12561,5
12562,5
12563,5
12564,6
12565,10
12566,5
12567,4
12568,8
12569,7
12570,6
12571,3
12572,5
12573,6
12574,10
12575,9
12576,5
12577,9
12578,4
12579,6
12580,9
12581,5
12582,3
12583,6
12584,9
12585,4
12586,2
12587,4
12588,4
12589,7
12590,4
12591,6
12592,4
12593,8
12594,9
12595,5
12596,8
12597,6
12598,6
12599,4
12600,9
12601,5
12602,3
12603,2
12604,8
12605,5
12606,11
12607,7
12608,10
12609,6
12610,3
12611,6
12612,3
12613,6
12614,4
12615,8
12616,5
12617,4
12618,7
12619,5
12620,5
12621,8
12622,4
12623,6
12624,9
12625,7
12626,5
12627,7
12628,4
12629,9
12630,16
12631,6
12632,6
12633,5
12634,5
12635,10
12636,6
12637,5
12638,5
12639,10
12640,8
12641,5
12642,8
12643,5
12644,11
12645,2
12646,7
12647,19
12648,7
12649,5
12650,9
12651,8
12652,9
12653,9
12654,7
12655,8
12656,6
12657,5
12658,8
12659,5
12660,8
12661,4
12662,2
12663,5
12664,9
12665,7
12666,7
12667,11
12668,6
12669,12
12670,4
12671,4
12672,7
12673,10
12674,9
12675,5
12676,5
12677,10
12678,8
12679,7
12680,4
12681,5
12682,6
12683,8
12684,2
12685,7
12686,8
12687,5
12688,7
12689,8
12690,8
12691,10
12692,5
12693,4
12694,7
12695,12
12696,5
12697,3
12698,8
12699,6
12700,8
12701,6
12702,6
12703,5
12704,6
12705,5
12706,5
12707,5
12708,8
12709,3
12710,4
12711,6
12712,9
12713,4
12714,4
12715,4
12716,8
12717,8
12718,7
12719,5
12720,8
12721,4
12722,5
12723,8
12724,9
12725,12
12726,4
12727,19
12728,19
12729,7
12730,8
12731,7
12732,8
12733,6
12734,7
12735,6
12736,3
12737,6
12738,7
12739,5
12740,7
12741,9
12742,9
12743,6
12744,9
12745,6
12746,4
12747,12
12748,8
12749,5
12750,3
12751,8
12752,2
12753,6
12754,6
12755,8
12756,3
12757,5
12758,8
12759,6
12760,4
12761,9
12762,6
12763,7
12764,8
12765,6
12766,5
12767,5
12768,7
12769,5
12770,4
12771,9
12772,5
12773,6
12774,5
12775,5
12776,7
12777,5
12778,15
12779,5
12780,9
12781,5
12782,7
12783,5
12784,5
12785,6
12786,2
12787,3
12788,5
12789,3
12790,6
12791,3
12792,4
12793,3
12794,6
12795,7
12796,8
12797,7
12798,8
12799,11
12800,5
12801,7
12802,8
12803,3
12804,11
12805,6
12806,12
12807,7
12808,6
12809,6
12810,5
12811,6
12812,7
12813,4
12814,12
12815,5
12816,7
12817,7
12818,5
12819,8
12820,3
12821,7
12822,7
12823,5
12824,7
12825,7
12826,4
12827,4
12828,7
12829,7
12830,8
12831,7
12832,3
12833,9
12834,5
12835,3
12836,6
12837,7
12838,9
12839,12
12840,3
12841,5
12842,6
12843,8
12844,5
12845,6
12846,7
12847,6
12848,6
12849,4
12850,3
12851,7
12852,7
12853,10
12854,6
12855,6
12856,8
12857,8
12858,5
12859,5
12860,5
12861,8
12862,9
12863,7
12864,5
12865,4
12866,3
12867,2
12868,5
12869,8
12870,6
12871,4
12872,6
12873,8
12874,3
12875,7
12876,6
12877,4
12878,7
12879,8
12880,10
12881,2
12882,10
12883,5
12884,6
12885,7
12886,3
12887,9
12888,8
12889,3
12890,12
12891,6
12892,7
12893,4
12894,6
12895,9
12896,3
12897,9
12898,8
12899,7
12900,7
12901,8
12902,7
12903,5
12904,17
12905,7
12906,5
12907,8
12908,7
12909,6
12910,8
12911,6
12912,5
12913,6
12914,9
12915,13
12916,5
12917,6
12918,8
12919,1
12920,6
12921,7
12922,9
12923,5
12924,8
12925,5
12926,6
12927,7
12928,10
12929,5
12930,7
12931,7
12932,7
12933,5
12934,3
12935,7
12936,6
12937,4
12938,2
12939,3
12940,8
12941,5
12942,6
12943,6
12944,5
12945,2
12946,5
12947,5
12948,7
12949,6
12950,4
12951,9
12952,9
12953,6
12954,4
12955,5
12956,8
12957,6
12958,8
12959,7
12960,4
12961,8
12962,3
12963,6
12964,5
12965,4
12966,6
12967,5
12968,7
12969,8
12970,3
12971,6
12972,7
12973,7
12974,7
12975,6
12976,6
12977,5
12978,7
12979,5
12980,7
12981,8
12982,6
12983,4
12984,8
12985,7
12986,7
12987,6
12988,5
12989,5
12990,7
12991,7
12992,8
12993,5
12994,6
12995,6
12996,15
12997,9
12998,10
12999,5
13000,7
13001,6
13002,7
13003,10
13004,8
13005,5
13006,6
13007,13
13008,6
13009,7
13010,16
13011,11
13012,6
13013,8
13014,8
13015,8
13016,2
13017,7
13018,4
13019,6
13020,8
13021,9
13022,8
13023,4
13024,7
13025,7
13026,6
13027,7
13028,6
13029,5
13030,2
13031,8
13032,4
13033,9
13034,6
13035,5
13036,5
13037,7
13038,11
13039,6
13040,8
13041,6
13042,7
13043,7
13044,18
13045,6
13046,6
13047,3
13048,7
13049,8
13050,9
13051,10
13052,8
13053,5
13054,6
13055,5
13056,4
13057,6
13058,7
13059,5
13060,9
13061,11
13062,9
13063,7
13064,4
13065,2
13066,5
13067,10
13068,6
13069,8
13070,6
13071,8
13072,5
13073,4
13074,8
13075,8
13076,7
13077,4
13078,6
13079,5
13080,5
13081,4
13082,7
13083,4
13084,8
13085,6
13086,6
13087,9
13088,5
13089,7
13090,5
13091,3
13092,11
13093,3
13094,4
13095,7
13096,8
13097,4
13098,11
13099,3
13100,6
13101,6
13102,7
13103,6
13104,2
13105,6
13106,5
13107,9
13108,4
13109,6
13110,7
13111,8
13112,9
13113,8
13114,9
13115,5
13116,3
13117,6
13118,7
13119,8
13120,7
13121,6
13122,8
13123,6
13124,3
13125,6
13126,4
13127,6
13128,7
13129,6
13130,3
13131,8
13132,8
13133,4
13134,3
13135,10
13136,9
13137,4
13138,6
13139,6
13140,5
13141,6
13142,5
13143,4
13144,4
13145,8
13146,7
13147,7
13148,6
13149,18
13150,7
13151,4
13152,8
13153,6
13154,4
13155,6
13156,5
13157,6
13158,5
13159,3
13160,5
13161,8
13162,5
13163,5
13164,8
13165,8
13166,5
13167,3
13168,6
13169,4
13170,8
13171,3
13172,8
13173,11
13174,6
13175,7
13176,5
13177,6
13178,6
13179,7
13180,10
13181,8
13182,7
13183,5
13184,7
13185,6
13186,12
13187,8
13188,10
13189,8
13190,7
13191,2
13192,9
13193,5
13194,6
13195,6
13196,7
13197,6
13198,9
13199,6
13200,3
13201,9
13202,3
13203,6
13204,9
13205,7
13206,9
13207,7
13208,4
13209,4
13210,5
13211,6
13212,6
13213,7
13214,5
13215,5
13216,6
13217,9
13218,8
13219,3
13220,10
13221,11
13222,4
13223,8
13224,7
13225,16
13226,2
13227,5
13228,2
13229,5
13230,6
13231,6
13232,6
13233,7
13234,4
13235,7
13236,6
13237,6
13238,4
13239,9
13240,7
13241,11
13242,6
13243,9
13244,6
13245,5
13246,5
13247,6
13248,6
13249,3
13250,6
13251,7
13252,8
13253,8
13254,5
13255,9
13256,5
13257,4
13258,6
13259,5
13260,4
13261,7
13262,6
13263,8
13264,9
13265,6
13266,8
13267,6
13268,4
13269,5
13270,7
13271,5
13272,6
13273,5
13274,3
13275,8
13276,5
13277,5
13278,8
13279,6
13280,5
13281,3
13282,6
13283,4
13284,10
13285,9
13286,5
13287,8
13288,9
13289,7
13290,7
13291,12
13292,13
13293,4
13294,9
13295,3
13296,5
13297,6
13298,8
13299,5
13300,4
13301,10
13302,8
13303,5
13304,3
13305,7
13306,6
13307,10
13308,7
13309,6
13310,7
13311,5
13312,2
13313,8
13314,5
13315,9
13316,9
13317,9
13318,7
13319,11
13320,3
13321,7
13322,3
13323,8
13324,7
13325,5
13326,6
13327,5
13328,10
13329,5
13330,11
13331,6
13332,7
13333,5
13334,5
13335,5
13336,6
13337,6
13338,6
13339,3
13340,7
13341,5
13342,3
13343,6
13344,5
13345,15
13346,5
13347,3
13348,8
13349,9
13350,5
13351,7
13352,2
13353,5
13354,7
13355,4
13356,12
13357,3
13358,8
13359,4
13360,5
13361,4
13362,7
13363,7
13364,9
13365,6
13366,4
13367,7
13368,6
13369,8
13370,6
13371,8
13372,3
13373,12
13374,9
13375,7
13376,8
13377,8
13378,5
13379,6
13380,9
13381,4
13382,8
13383,4
13384,8
13385,7
13386,3
13387,7
13388,7
13389,6
13390,6
13391,4
13392,6
13393,6
13394,5
13395,5
13396,7
13397,3
13398,9
13399,5
13400,9
13401,6
13402,8
13403,15
13404,2
13405,14
13406,7
13407,4
13408,4
13409,9
13410,10
13411,4
13412,7
13413,3
13414,5
13415,8
13416,4
13417,4
13418,3
13419,5
13420,7
13421,2
13422,5
13423,6
13424,5
13425,8
13426,5
13427,4
13428,8
13429,7
13430,5
13431,4
13432,7
13433,3
13434,9
13435,3
13436,7
13437,2
13438,6
13439,5
13440,5
13441,7
13442,7
13443,7
13444,3
13445,8
13446,3
13447,4
13448,7
13449,5
13450,7
13451,6
13452,6
13453,8
13454,4
13455,13
13456,6
13457,8
13458,5
13459,4
13460,6
13461,5
13462,6
13463,2
13464,6
13465,6
13466,6
13467,4
13468,4
13469,9
13470,9
13471,2
13472,5
13473,8
13474,7
13475,6
13476,7
13477,2
13478,8
13479,6
13480,9
13481,8
13482,4
13483,8
13484,10
13485,4
13486,4
13487,3
13488,5
13489,13
13490,13
13491,4
13492,4
13493,6
13494,3
13495,7
13496,6
13497,8
13498,9
13499,14
13500,9
13501,2
13502,7
13503,7
13504,8
13505,7
13506,8
13507,6
13508,6
13509,5
13510,6
13511,6
13512,8
13513,8
13514,4
13515,5
13516,7
13517,10
13518,2
13519,6
13520,4
13521,6
13522,7
13523,8
13524,7
13525,6
13526,13
13527,4
13528,6
13529,6
13530,3
13531,6
13532,7
13533,9
13534,7
13535,8
13536,6
13537,7
13538,7
13539,11
13540,6
13541,2
13542,5
13543,6
13544,9
13545,8
13546,8
13547,3
13548,10
13549,14
13550,8
13551,8
13552,6
13553,7
13554,5
13555,2
13556,6
13557,6
13558,4
13559,8
13560,9
13561,3
13562,8
13563,3
13564,9
13565,3
13566,8
13567,8
13568,5
13569,11
13570,2
13571,9
13572,9
13573,6
13574,4
13575,10
13576,7
13577,8
13578,4
13579,6
13580,4
13581,5
13582,7
13583,7
13584,5
13585,8
13586,7
13587,8
13588,10
13589,5
13590,10
13591,8
13592,12
13593,8
13594,5
13595,4
13596,8
13597,7
13598,6
13599,8
13600,6
13601,8
13602,3
13603,8
13604,5
13605,7
13606,5
13607,4
13608,5
13609,6
13610,6
13611,7
13612,6
13613,4
13614,7
13615,6
13616,11
13617,4
13618,3
13619,6
13620,8
13621,8
13622,6
13623,8
13624,12
13625,6
13626,6
13627,6
13628,9
13629,5
13630,3
13631,8
13632,9
13633,4
13634,7
13635,5
13636,5
13637,6
13638,7
13639,5
13640,6
13641,4
13642,5
13643,6
13644,4
13645,7
13646,7
13647,6
13648,9
13649,7
13650,6
13651,8
13652,7
13653,10
13654,6
13655,6
13656,2
13657,7
13658,9
13659,6
13660,4
13661,7
13662,11
13663,4
13664,4
13665,7
13666,8
13667,13
13668,6
13669,4
13670,5
13671,10
13672,7
13673,6
13674,10
13675,9
13676,4
13677,6
13678,6
13679,2
13680,4
13681,6
13682,13
13683,9
13684,5
13685,7
13686,4
13687,7
13688,9
13689,4
13690,9
13691,4
13692,5
13693,8
13694,7
13695,6
13696,13
13697,8
13698,7
13699,6
13700,5
13701,8
13702,10
13703,4
13704,8
13705,5
13706,8
13707,9
13708,6
13709,6
13710,8
13711,4
13712,6
13713,6
13714,7
13715,8
13716,3
13717,3
13718,6
13719,17
13720,6
13721,8
13722,7
13723,5
13724,5
13725,10
13726,7
13727,5
13728,4
13729,9
13730,5
13731,8
13732,8
13733,3
13734,6
13735,5
13736,7
13737,6
13738,5
13739,7
13740,5
13741,6
13742,6
13743,9
13744,8
13745,11
13746,8
13747,5
13748,8
13749,5
13750,5
13751,6
13752,7
13753,5
13754,7
13755,7
13756,6
13757,3
13758,3
13759,3
13760,4
13761,10
13762,5
13763,2
13764,10
13765,7
13766,9
13767,4
13768,2
13769,6
13770,8
13771,8
13772,6
13773,4
13774,6
13775,6
13776,7
13777,8
13778,4
13779,7
13780,6
13781,8
13782,6
13783,10
13784,10
13785,5
13786,4
13787,11
13788,6
13789,6
13790,7
13791,13
13792,5
13793,7
13794,8
13795,9
13796,7
13797,7
13798,5
13799,8
13800,8
13801,12
13802,5
13803,8
13804,5
13805,8
13806,10
13807,4
13808,5
13809,10
13810,7
13811,2
13812,4
13813,3
13814,8
13815,13
13816,7
13817,6
13818,14
13819,5
13820,3
13821,4
13822,7
13823,7
13824,6
13825,5
13826,7
13827,10
13828,8
13829,7
13830,5
13831,6
13832,11
13833,7
13834,17
13835,6
13836,4
13837,9
13838,6
13839,6
13840,7
13841,8
13842,8
13843,6
13844,6
13845,7
13846,6
13847,6
13848,5
13849,5
13850,10
13851,4
13852,2
13853,7
13854,10
13855,10
13856,8
13857,9
13858,6
13859,5
13860,7
13861,9
13862,4
13863,4
13864,4
13865,4
13866,9
13867,3
13868,9
13869,4
13870,6
13871,7
13872,8
13873,4
13874,5
13875,5
13876,3
13877,8
13878,6
13879,8
13880,3
13881,4
13882,7
13883,5
13884,4
13885,5
13886,4
13887,8
13888,8
13889,2
13890,10
13891,4
13892,7
13893,4
13894,7
13895,5
13896,7
13897,5
13898,7
13899,9
13900,6
13901,5
13902,6
13903,5
13904,8
13905,6
13906,6
13907,3
13908,6
13909,6
13910,6
13911,5
13912,5
13913,6
13914,8
13915,7
13916,3
13917,7
13918,15
13919,8
13920,5
13921,7
13922,7
13923,5
13924,4
13925,6
13926,7
13927,7
13928,3
13929,6
13930,6
13931,7
13932,5
13933,4
13934,7
13935,4
13936,11
13937,6
13938,7
13939,6
13940,5
13941,5
13942,6
13943,4
13944,7
13945,6
13946,6
13947,4
13948,7
13949,5
13950,3
13951,9
13952,2
13953,5
13954,5
13955,6
13956,3
13957,14
13958,7
13959,7
13960,7
13961,7
13962,8
13963,7
13964,3
13965,8
13966,6
13967,10
13968,9
13969,5
13970,26
13971,8
13972,2
13973,5
13974,5
13975,4
13976,5
13977,20
13978,5
13979,5
13980,5
13981,6
13982,3
13983,8
13984,14
13985,8
13986,7
13987,6
13988,6
13989,13
13990,6
13991,9
13992,9
13993,5
13994,3
13995,4
13996,5
13997,5
13998,11
13999,5
14000,6
14001,12
14002,8
14003,7
14004,3
14005,4
14006,5
14007,20
14008,3
14009,7
14010,6
14011,3
14012,8
14013,8
14014,7
14015,4
14016,7
14017,4
14018,6
14019,3
14020,7
14021,8
14022,6
14023,7
14024,4
14025,3
14026,5
14027,6
14028,3
14029,7
14030,7
14031,5
14032,3
14033,6
14034,3
14035,6
14036,5
14037,14
14038,5
14039,5
14040,8
14041,3
14042,7
14043,6
14044,4
14045,6
14046,7
14047,3
14048,11
14049,10
14050,6
14051,6
14052,2
14053,6
14054,3
14055,5
14056,7
14057,7
14058,8
14059,7
14060,8
14061,7
14062,8
14063,6
14064,4
14065,3
14066,8
14067,7
14068,5
14069,3
14070,7
14071,7
14072,9
14073,7
14074,4
14075,4
14076,7
14077,10
14078,11
14079,6
14080,5
14081,7
14082,3
14083,2
14084,5
14085,5
14086,2
14087,9
14088,5
14089,10
14090,5
14091,4
14092,7
14093,7
14094,9
14095,6
14096,3
14097,5
14098,8
14099,10
14100,7
14101,6
14102,5
14103,3
14104,5
14105,7
14106,9
14107,9
14108,4
14109,8
14110,8
14111,2
14112,5
14113,8
14114,2
14115,5
14116,5
14117,8
14118,7
14119,7
14120,6
14121,8
14122,6
14123,7
14124,5
14125,8
14126,6
14127,6
14128,7
14129,4
14130,10
14131,6
14132,2
14133,3
14134,7
14135,4
14136,4
14137,9
14138,7
14139,6
14140,5
14141,9
14142,22
14143,7
14144,5
14145,6
14146,19
14147,6
14148,5
14149,7
14150,8
14151,6
14152,5
14153,5
14154,7
14155,7
14156,8
14157,5
14158,5
14159,5
14160,8
14161,8
14162,11
14163,4
14164,4
14165,6
14166,8
14167,2
14168,6
14169,6
14170,9
14171,8
14172,4
14173,2
14174,8
14175,8
14176,11
14177,3
14178,5
14179,5
14180,4
14181,5
14182,11
14183,5
14184,5
14185,4
14186,8
14187,8
14188,2
14189,6
14190,3
